dates,times,flow
6/6/14,18:52:02,109.9579
6/6/14,18:52:05,103.8436
6/6/14,18:52:08,97.2349
6/6/14,18:52:14,89.5715
6/6/14,18:52:16,81.1829
6/6/14,18:52:20,66.0044
6/6/14,18:52:23,60.9614
6/6/14,18:52:30,54.7153
6/6/14,18:52:37,36.6032
6/6/14,18:52:39,47.6781
6/6/14,18:52:49,42.3549
6/6/14,18:52:50,51.2049
6/6/14,18:52:52,45.4697
6/6/14,18:52:56,39.1906
6/6/14,18:52:57,45.2554
6/6/14,18:53:00,34.3948
6/6/14,18:53:03,41.844
6/6/14,18:53:10,47.6946
6/6/14,18:53:13,42.0088
6/6/14,18:53:14,47.3979
6/6/14,18:53:15,39.2401
6/6/14,18:53:16,34.0157
6/6/14,18:53:17,51.9795
6/6/14,18:53:20,33.4554
6/6/14,18:53:22,39.6191
6/6/14,18:53:24,45.3049
6/6/14,18:53:26,30.3406
6/6/14,18:53:28,40.0476
6/6/14,18:53:33,49.3261
6/6/14,18:53:36,31.5602
6/6/14,18:53:37,39.4543
6/6/14,18:53:39,45.7663
6/6/14,18:53:41,33.6861
6/6/14,18:53:42,28.2805
6/6/14,18:53:43,39.3719
6/6/14,18:53:48,44.382
6/6/14,18:53:53,33.4225
6/6/14,18:54:01,38.6797
6/6/14,18:54:11,50.5622
6/6/14,18:54:13,37.5261
6/6/14,18:54:16,46.4091
6/6/14,18:54:21,53.1826
6/6/14,18:54:22,40.4596
6/6/14,18:54:23,34.9387
6/6/14,18:54:25,45.5686
6/6/14,18:54:38,56.1985
6/6/14,18:54:39,42.0253
6/6/14,18:54:42,53.6605
6/6/14,18:54:45,46.0795
6/6/14,18:54:47,53.8747
6/6/14,18:54:56,60.6153
6/6/14,18:54:57,53.0672
6/6/14,18:54:59,59.4946
6/6/14,18:55:01,64.7354
6/6/14,18:55:02,58.8848
6/6/14,18:55:05,64.9167
6/6/14,18:55:07,57.7147
6/6/14,18:55:11,65.1474
6/6/14,18:55:15,57.1049
6/6/14,18:55:18,66.0044
6/6/14,18:55:20,58.1102
6/6/14,18:55:23,67.8173
6/6/14,18:55:31,62.7413
6/6/14,18:55:33,68.4765
6/6/14,18:55:42,75.7279
6/6/14,18:55:47,81.3148
6/6/14,18:55:51,87.5279
6/6/14,18:55:55,95.9659
6/6/14,18:55:56,76.8815
6/6/14,18:55:57,58.2421
6/6/14,18:56:00,38.6797
6/6/14,18:56:01,44.4644
6/6/14,18:56:02,53.6111
6/6/14,18:56:03,47.6946
6/6/14,18:56:04,55.1932
6/6/14,18:56:05,62.9555
6/6/14,18:56:07,55.737
6/6/14,18:56:09,49.4085
6/6/14,18:56:12,42.1242
6/6/14,18:56:16,34.6255
6/6/14,18:56:17,41.02
6/6/14,18:56:20,49.5239
6/6/14,18:56:25,44.0689
6/6/14,18:56:29,56.3139
6/6/14,18:56:44,64.5047
6/6/14,18:56:55,69.5312
6/6/14,18:57:00,75.7279
6/6/14,18:57:07,69.9762
6/6/14,18:57:09,61.9172
6/6/14,18:57:16,56.3139
6/6/14,18:57:17,63.8619
6/6/14,18:57:18,69.0698
6/6/14,18:57:21,48.6504
6/6/14,18:57:23,58.1762
6/6/14,18:57:27,63.3016
6/6/14,18:57:29,69.0368
6/6/14,18:57:32,63.2851
6/6/14,18:57:34,72.4483
6/6/14,18:57:35,62.7248
6/6/14,18:57:36,54.8965
6/6/14,18:57:39,63.8619
6/6/14,18:57:47,58.3904
6/6/14,18:57:48,68.2622
6/6/14,18:57:53,58.9837
6/6/14,18:57:55,38.7786
6/6/14,18:57:56,23.6166
6/6/14,18:57:57,16.6618
6/6/14,18:57:59,11.3551
6/6/14,18:58:03,6.1472
6/6/14,18:58:09,1.0218
6/6/14,18:58:21,8.6358
6/6/14,18:58:23,0
6/6/14,20:31:08,7.7458
6/6/14,20:31:09,27.0115
6/6/14,20:31:10,72.679
6/6/14,20:31:11,133.97
6/6/14,20:31:12,181.9282
6/6/14,20:31:13,228.2714
6/6/14,20:31:14,251.4924
6/6/14,20:31:16,238.5552
6/6/14,20:31:17,248.1798
6/6/14,20:31:22,242.148
6/6/14,20:31:24,236.4787
6/6/14,20:31:25,219.8169
6/6/14,20:31:27,232.0784
6/6/14,20:31:30,240.0385
6/6/14,20:31:36,228.4032
6/6/14,20:31:40,236.7918
6/6/14,20:31:41,244.1915
6/6/14,20:31:48,257.31
6/6/14,20:31:49,270
6/6/14,20:31:50,270
6/6/14,20:32:11,105.3928
6/6/14,20:32:12,42.0418
6/6/14,20:32:13,31.5766
6/6/14,20:32:14,11.3221
6/6/14,20:32:15,5.9
6/6/14,20:32:17,141.9465
6/6/14,20:32:18,214.6585
6/6/14,20:32:19,270
6/6/14,20:32:22,266.8028
6/6/14,20:32:23,224.4973
6/6/14,20:32:24,93.0819
6/6/14,20:32:25,36.735
6/6/14,20:32:26,13.4151
6/6/14,20:32:29,151.9008
6/6/14,20:32:30,136.9529
6/6/14,20:32:31,70.8497
6/6/14,20:32:32,27.3576
6/6/14,20:32:33,11.0914
6/6/14,20:32:34,5.6198
6/6/14,20:32:36,63.8949
6/6/14,20:32:37,187.9271
6/6/14,20:32:38,124.5596
6/6/14,20:32:41,149.0167
6/6/14,20:32:43,62.6589
6/6/14,20:32:44,21.7872
6/6/14,20:32:47,4.3014
6/6/14,20:32:48,9.6905
6/6/14,20:32:49,91.8953
6/6/14,20:32:50,123.0434
6/6/14,20:32:51,45.5191
6/6/14,20:32:52,15.9696
6/6/14,20:32:53,6.6252
6/6/14,20:32:56,0
6/6/14,20:33:03,172.2706
6/6/14,20:33:04,56.0667
6/6/14,20:33:05,20.6665
6/6/14,20:33:07,84.1494
6/6/14,20:33:08,150.022
6/6/14,20:33:09,165.4477
6/6/14,20:33:10,94.7793
6/6/14,20:33:12,26.8632
6/6/14,20:33:13,5.1914
6/6/14,20:33:14,0
6/6/14,21:13:06,20.4029
6/6/14,21:13:07,10.3003
6/6/14,21:13:09,4.2684
6/6/14,21:13:56,134.3325
6/6/14,21:13:57,45.8982
6/6/14,21:13:58,19.035
6/6/14,21:13:59,9.6246
6/6/14,21:14:00,4.4497
6/6/14,21:14:05,178.0059
6/6/14,21:14:06,170.7544
6/6/14,21:14:07,122.7138
6/6/14,21:14:08,50.0018
6/6/14,21:14:10,5.1254
6/6/14,21:14:11,23.3034
6/6/14,21:14:12,79.0734
6/6/14,21:14:13,160.7837
6/6/14,21:14:14,203.7814
6/6/14,21:14:15,87.3466
6/6/14,21:14:18,11.6847
6/6/14,21:14:20,5.1254
6/6/14,21:14:25,0
6/6/14,22:12:07,126.3065
6/6/14,22:12:08,88.5497
6/6/14,22:12:09,22.8255
6/6/14,22:12:10,131.3001
6/6/14,22:12:12,210.456
6/6/14,22:12:13,124.3948
6/6/14,22:12:14,38.7621
6/6/14,22:12:15,18.3593
6/6/14,22:12:16,9.3774
6/6/14,22:12:18,4.0048
6/6/14,22:12:28,68.2457
6/6/14,22:12:29,79.9963
6/6/14,22:12:30,26.2699
6/6/14,22:12:31,8.2897
6/6/14,22:12:32,0
6/6/14,23:20:26,11.833
6/6/14,23:20:27,36.1417
6/6/14,23:20:28,23.0068
6/6/14,23:20:29,10.0861
6/6/14,23:20:34,4.4333
6/6/14,23:21:33,38.5644
6/6/14,23:21:34,54.6493
6/6/14,23:21:35,30.8515
6/6/14,23:21:36,11.7012
6/6/14,23:21:38,4.631
6/6/14,23:21:50,161.6407
6/6/14,23:21:51,128.3996
6/6/14,23:21:53,34.8398
6/6/14,23:21:54,3.6587
6/7/14,1:26:55,30.2088
6/7/14,1:26:58,16.4805
6/7/14,1:26:59,7.5316
6/7/14,1:27:02,0
6/7/14,1:27:30,83.3584
6/7/14,1:27:31,174.7098
6/7/14,1:27:32,87.6598
6/7/14,1:27:33,39.1412
6/7/14,1:27:34,20.5841
6/7/14,1:27:35,8.4875
6/7/14,1:27:39,0
6/7/14,2:20:16,18.5406
6/7/14,2:20:17,160.7837
6/7/14,2:20:18,47.6286
6/7/14,2:20:19,19.1174
6/7/14,2:20:20,8.85
6/7/14,2:20:23,3.6752
6/7/14,2:20:27,24.2428
6/7/14,2:20:31,2.6863
6/7/14,5:04:10,103.2668
6/7/14,5:04:11,183.0654
6/7/14,5:04:14,64.7189
6/7/14,5:04:15,16.0355
6/7/14,5:04:16,7.7129
6/7/14,5:04:22,0
6/7/14,8:42:15,203.5506
6/7/14,8:42:16,264.3802
6/7/14,8:42:17,132.5197
6/7/14,8:42:20,22.5948
6/7/14,8:42:22,11.1079
6/7/14,8:42:24,4.2684
6/7/14,8:42:26,14.0908
6/7/14,8:42:28,5.8176
6/7/14,8:42:32,0
6/7/14,10:30:18,5.488
6/7/14,10:30:23,0
6/7/14,10:31:02,7.8777
6/7/14,10:31:03,48.189
6/7/14,10:31:04,152.5764
6/7/14,10:31:05,76.3212
6/7/14,10:31:06,45.4532
6/7/14,10:31:07,19.414
6/7/14,10:31:08,9.4268
6/7/14,10:31:11,3.7246
6/7/14,11:18:39,68.2787
6/7/14,11:18:42,170.2435
6/7/14,11:18:43,92.093
6/7/14,11:18:44,46.5574
6/7/14,11:18:45,27.2917
6/7/14,11:18:46,11.6023
6/7/14,11:18:47,6.4604
6/7/14,11:18:49,0
6/7/14,15:19:08,5.3232
6/7/14,15:19:13,0
6/7/14,15:19:54,23.5012
6/7/14,15:19:55,38.5149
6/7/14,15:19:56,117.0939
6/7/14,15:19:57,133.0141
6/7/14,15:19:58,113.666
6/7/14,15:19:59,47.9912
6/7/14,15:20:00,22.1003
6/7/14,15:20:01,13.0855
6/7/14,15:20:02,7.4657
6/7/14,15:20:06,0
6/7/14,15:20:11,50.3479
6/7/14,15:20:12,106.2663
6/7/14,15:20:13,39.4873
6/7/14,15:20:14,12.4098
6/7/14,15:20:15,4.9277
6/7/14,19:11:44,17.8813
6/7/14,19:11:45,8.6193
6/7/14,19:11:46,0
6/7/14,19:12:12,53.7264
6/7/14,19:12:13,20.3205
6/7/14,19:12:14,6.2791
6/7/14,19:12:15,0
6/7/14,20:21:34,79.1558
6/7/14,20:21:35,135.6839
6/7/14,20:21:36,54.6164
6/7/14,20:21:37,22.7101
6/7/14,20:21:40,4.4827
6/7/14,21:20:56,86.0117
6/7/14,21:20:57,51.4027
6/7/14,21:20:58,18.8867
6/7/14,21:20:59,0
6/7/14,22:08:00,30.456
6/7/14,22:08:01,10.9595
6/7/14,22:08:03,5.7682
6/7/14,22:08:07,0
6/7/14,22:08:43,15.2445
6/7/14,22:08:44,8.2567
6/7/14,22:08:50,0
6/7/14,23:27:37,11.2727
6/7/14,23:27:40,3.774
6/7/14,23:28:19,120.868
6/7/14,23:28:20,158.9379
6/7/14,23:28:21,69.729
6/7/14,23:28:24,9.8224
6/7/14,23:28:25,4.1531
6/7/14,23:28:32,81.2489
6/7/14,23:28:33,39.4543
6/7/14,23:28:34,19.9249
6/7/14,23:28:35,6.345
6/7/14,23:28:37,0
6/8/14,1:17:42,32.2359
6/8/14,1:17:43,21.7543
6/8/14,1:17:44,10.9925
6/8/14,1:17:47,5.7517
6/8/14,1:17:52,0
6/8/14,1:18:17,133.1789
6/8/14,1:18:18,22.8584
6/8/14,1:18:19,7.7294
6/8/14,1:18:25,0
6/8/14,1:18:29,5.3232
6/8/14,1:18:31,0
6/8/14,2:35:30,5.0266
6/8/14,2:35:39,0
6/8/14,2:35:42,14.6017
6/8/14,2:35:44,7.5481
6/8/14,2:35:45,95.2738
6/8/14,2:35:47,36.8504
6/8/14,2:35:50,9.9872
6/8/14,2:35:55,3.4444
6/8/14,3:34:17,11.2232
6/8/14,3:34:20,4.5486
6/8/14,3:34:56,135.4697
6/8/14,3:34:57,41.7286
6/8/14,3:34:58,16.497
6/8/14,3:34:59,7.0537
6/8/14,3:35:00,23.8638
6/8/14,3:35:01,15.3269
6/8/14,3:35:02,7.3173
6/8/14,3:35:04,0
6/8/14,4:11:01,8.6028
6/8/14,4:11:02,60.9449
6/8/14,4:11:03,162.5142
6/8/14,4:11:04,62.7413
6/8/14,4:11:06,9.0148
6/8/14,4:11:08,0
6/8/14,5:18:22,131.3166
6/8/14,5:18:23,222.701
6/8/14,5:18:24,94.2025
6/8/14,5:18:25,39.8663
6/8/14,5:18:26,15.8048
6/8/14,5:18:27,9.4763
6/8/14,5:18:31,3.4444
6/8/14,5:18:36,18.7548
6/8/14,5:18:37,4.8123
6/8/14,5:19:29,22.776
6/8/14,5:19:30,100.0037
6/8/14,5:19:31,53.9077
6/8/14,5:19:33,25.792
6/8/14,5:19:34,6.312
6/8/14,5:19:37,0
6/8/14,5:49:01,24.0286
6/8/14,5:49:02,11.1408
6/8/14,5:49:06,5.3397
6/8/14,5:49:10,0
6/8/14,5:50:17,15.1456
6/8/14,5:50:18,8.1908
6/8/14,5:50:20,0
6/8/14,12:05:11,8.4545
6/8/14,12:05:13,16.5794
6/8/14,12:05:14,23.3034
6/8/14,12:05:15,43.7392
6/8/14,12:05:16,20.7654
6/8/14,12:05:17,9.2785
6/8/14,12:05:18,2.4391
6/8/14,12:05:19,61.7195
6/8/14,12:05:20,41.2507
6/8/14,12:05:21,24.8856
6/8/14,12:05:22,16.2663
6/8/14,12:05:23,9.0643
6/8/14,12:05:26,3.6752
6/8/14,13:51:05,17.9308
6/8/14,13:51:06,10.3827
6/8/14,13:51:11,4.4003
6/8/14,13:51:23,10.2674
6/8/14,13:51:24,32.4007
6/8/14,13:51:26,11.4045
6/8/14,13:51:28,5.6198
6/8/14,13:51:32,0
6/8/14,13:52:05,103.1679
6/8/14,13:52:06,33.5543
6/8/14,13:52:07,14.404
6/8/14,13:52:09,5.9165
6/8/14,13:52:11,0
6/8/14,15:18:06,33.3895
6/8/14,15:18:07,14.5852
6/8/14,15:18:08,5.9495
6/8/14,15:18:12,0
6/8/14,15:18:59,53.3309
6/8/14,15:19:01,18.4252
6/8/14,15:19:02,9.2291
6/8/14,15:19:03,3.807
6/8/14,16:32:11,141.3367
6/8/14,16:32:12,121.7085
6/8/14,16:32:13,52.82
6/8/14,16:32:14,20.6665
6/8/14,16:32:15,9.9048
6/8/14,16:32:18,4.4333
6/8/14,17:45:46,13.2009
6/8/14,17:45:48,5.4221
6/8/14,17:45:59,0
6/8/14,18:33:27,30.39
6/8/14,18:33:28,5.7023
6/8/14,18:33:37,0
6/8/14,18:34:25,23.3693
6/8/14,18:34:26,16.3322
6/8/14,18:34:27,8.3721
6/8/14,18:34:31,3.1643
6/8/14,20:16:57,15.673
6/8/14,20:16:58,44.0689
6/8/14,20:16:59,13.9095
6/8/14,20:17:00,4.3673
6/8/14,20:55:04,12.0802
6/8/14,20:55:05,6.6252
6/8/14,20:55:11,1.5162
6/8/14,22:34:54,9.3115
6/8/14,22:35:00,4.0048
6/9/14,0:48:28,17.0079
6/9/14,0:48:30,7.4821
6/9/14,0:48:37,0
6/9/14,1:17:08,20.5841
6/9/14,1:17:09,5.8341
6/9/14,1:17:17,0
6/9/14,2:23:44,6.2131
6/9/14,2:23:52,0
6/9/14,2:23:57,57.1214
6/9/14,2:23:58,17.8813
6/9/14,2:23:59,8.883
6/9/14,2:24:04,3.4609
6/9/14,3:44:43,12.1296
6/9/14,3:44:44,0
6/9/14,3:44:47,5.8341
6/9/14,3:44:51,0
6/9/14,11:19:18,21.9685
6/9/14,11:19:21,8.471
6/9/14,11:19:23,1.0877
6/9/14,11:20:27,6.6911
6/9/14,11:20:29,0
6/9/14,12:32:21,22.1333
6/9/14,12:32:23,3.2302
6/9/14,12:32:25,23.6001
6/9/14,12:32:26,13.9755
6/9/14,12:32:28,7.1855
6/9/14,12:32:31,69.4983
6/9/14,12:32:32,0
6/9/14,20:12:48,5.3562
6/9/14,20:12:56,0
6/9/14,20:13:51,110.8314
6/9/14,20:13:52,54.501
6/9/14,20:13:53,24.5724
6/9/14,20:13:54,6.4768
6/9/14,20:13:56,0
6/9/14,22:01:47,5.1584
6/9/14,22:01:53,0
6/9/14,23:03:17,38.9599
6/9/14,23:03:18,58.6047
6/9/14,23:03:19,25.0339
6/9/14,23:03:20,11.6847
6/9/14,23:03:22,5.6198
6/9/14,23:03:25,0
6/10/14,1:21:59,31.5107
6/10/14,1:22:01,16.1179
6/10/14,1:22:02,7.5975
6/10/14,1:22:03,0
6/10/14,1:22:04,15.7883
6/10/14,1:22:05,0
6/10/14,2:22:34,6.5428
6/10/14,2:22:35,17.0408
6/10/14,2:22:36,11.2727
6/10/14,2:22:40,3.9883
6/10/14,3:38:18,9.9707
6/10/14,3:38:21,0
6/10/14,3:38:25,5.076
6/10/14,3:38:29,0
6/10/14,4:40:53,6.5428
6/10/14,4:41:01,0
6/10/14,8:55:22,13.8271
6/10/14,8:55:24,6.6416
6/10/14,8:55:25,0
6/10/14,15:43:02,25.5613
6/10/14,15:43:03,10.7453
6/10/14,15:43:06,5.043
6/10/14,15:43:12,0
6/10/14,15:43:15,11.3056
6/10/14,15:43:16,16.4146
6/10/14,15:43:17,10.7782
6/10/14,15:43:19,3.9388
6/10/14,15:43:29,58.6376
6/10/14,15:43:30,26.4347
6/10/14,15:43:33,9.2456
6/10/14,15:43:35,3.9553
6/11/14,2:01:25,10.6958
6/11/14,2:01:34,3.1148
6/11/14,2:02:16,16.1509
6/11/14,2:02:17,2.917
6/11/14,3:25:21,22.1003
6/11/14,3:25:22,10.2509
6/11/14,3:25:27,4.631
6/11/14,5:20:15,29.0057
6/11/14,5:20:17,0
6/11/14,5:20:18,10.2344
6/11/14,5:20:24,22.7101
6/11/14,5:20:25,5.5374
6/11/14,5:20:29,0
6/12/14,15:04:25,7.5481
6/12/14,15:04:28,2.3238
6/12/14,15:06:41,20.4029
6/12/14,15:06:42,57.6488
6/12/14,15:06:43,51.6664
6/12/14,15:06:44,65.7077
6/12/14,15:06:45,38.5149
6/12/14,15:06:46,68.0645
6/12/14,15:06:47,40.0476
6/12/14,15:06:48,24.6383
6/12/14,15:06:49,41.2012
6/12/14,15:06:50,28.775
6/12/14,15:06:51,11.2397
6/12/14,15:06:52,4.6475
6/12/14,15:06:53,16.5794
6/12/14,15:06:55,5.3891
6/12/14,15:06:59,0
6/12/14,15:07:03,9.2126
6/12/14,15:07:04,39.2236
6/12/14,15:07:05,22.9409
6/12/14,15:07:06,13.2174
6/12/14,15:07:07,7.6799
6/12/14,15:07:11,0
6/12/14,15:08:54,19.1339
6/12/14,15:08:55,119.7803
6/12/14,15:08:56,153.0544
6/12/14,15:08:57,125.3836
6/12/14,15:08:58,43.525
6/12/14,15:08:59,16.6783
6/12/14,15:09:00,117.1269
6/12/14,15:09:02,138.9471
6/12/14,15:09:03,242.6753
6/12/14,15:09:04,230.9247
6/12/14,15:09:05,208.6266
6/12/14,15:09:06,89.8517
6/12/14,15:09:07,42.256
6/12/14,15:09:08,112.6607
6/12/14,15:09:09,150.7471
6/12/14,15:09:10,144.9789
6/12/14,15:09:11,171.9246
6/12/14,15:09:12,99.9213
6/12/14,15:09:13,174.6768
6/12/14,15:09:14,210.3736
6/12/14,15:09:18,194.0908
6/12/14,15:09:19,220.5091
6/12/14,15:09:20,234.6658
6/12/14,15:09:21,242.082
6/12/14,15:09:22,232.9683
6/12/14,15:09:23,116.7643
6/12/14,15:09:24,179.4232
6/12/14,15:09:25,185.3397
6/12/14,15:09:26,175.9788
6/12/14,15:09:27,85.1877
6/12/14,15:09:28,32.137
6/12/14,15:09:29,12.4263
6/12/14,15:09:30,41.1848
6/12/14,15:09:33,180.4285
6/12/14,15:09:34,165.8762
6/12/14,15:09:37,244.7354
6/12/14,15:09:38,212.5984
6/12/14,15:09:40,104.1897
6/12/14,15:09:41,16.876
6/12/14,15:09:42,11.421
6/12/14,15:09:43,5.8506
6/12/14,15:09:44,0
6/12/14,15:09:53,9.5422
6/12/14,15:09:56,14.8654
6/12/14,15:10:01,5.8176
6/12/14,15:10:17,18.0461
6/12/14,15:10:19,7.4327
6/12/14,15:10:26,34.0322
6/12/14,15:10:27,12.8877
6/12/14,15:10:28,7.2185
6/12/14,15:10:32,0
6/12/14,15:10:58,12.4428
6/12/14,15:11:00,6.0648
6/12/14,15:11:01,0
6/12/14,15:11:04,5.8671
6/12/14,15:11:06,11.7012
6/12/14,15:11:10,5.9659
6/12/14,15:11:43,0
6/12/14,15:11:47,6.79
6/12/14,15:11:50,1.681
6/12/14,15:11:52,7.5645
6/12/14,15:11:57,2.3567
6/12/14,15:12:06,7.7294
6/12/14,15:12:23,1.7469
6/12/14,15:12:34,7.5975
6/12/14,15:12:38,1.6645
6/12/14,16:47:45,13.0031
6/12/14,16:47:46,3.9059
6/12/14,16:47:47,25.9073
6/12/14,16:47:48,43.0635
6/12/14,16:47:49,49.5074
6/12/14,16:47:54,44.1348
6/12/14,16:47:58,32.1699
6/12/14,16:48:00,25.1987
6/12/14,16:48:08,19.0185
6/12/14,16:48:13,13.5799
6/12/14,16:48:17,5.076
6/12/14,16:48:34,0
6/12/14,16:48:58,11.9648
6/12/14,16:49:01,0
6/12/14,20:21:50,10.8606
6/12/14,20:21:51,16.4805
6/12/14,20:21:56,11.3056
6/12/14,20:22:13,5.5869
6/12/14,20:22:21,0
6/12/14,20:22:57,12.7889
6/12/14,20:22:58,19.9249
6/12/14,20:23:02,4.1036
6/16/14,6:52:59,14.371
6/16/14,6:53:00,21.3917
6/16/14,6:53:01,36.9493
6/16/14,6:53:02,53.4298
6/16/14,6:53:03,60.4669
6/16/14,6:53:10,54.5175
6/16/14,6:53:46,49.2437
6/16/14,6:53:54,43.6568
6/16/14,6:53:56,36.0429
6/16/14,6:54:06,46.6068
6/16/14,6:54:13,51.996
6/16/14,6:54:24,38.004
6/16/14,6:54:27,47.0848
6/16/14,6:54:28,103.1844
6/16/14,6:54:29,218.9599
6/16/14,6:54:30,250.8826
6/16/14,6:54:31,270
6/16/14,6:54:36,248.6578
6/16/14,6:54:37,254.6237
6/16/14,6:54:38,270
6/16/14,6:54:40,235.5887
6/16/14,6:54:41,254.5907
6/16/14,6:54:43,239.132
6/16/14,6:54:44,233.4957
6/16/14,6:54:46,194.0743
6/16/14,6:54:48,167.6561
6/16/14,6:54:49,160.0586
6/16/14,6:54:50,202.0674
6/16/14,6:54:52,230.2161
6/16/14,6:54:53,253.5195
6/16/14,6:54:55,238.9507
6/16/14,6:54:56,193.2009
6/16/14,6:54:57,205.2152
6/16/14,6:54:58,142.1113
6/16/14,6:54:59,95.8671
6/16/14,6:55:00,164.7061
6/16/14,6:55:01,183.6092
6/16/14,6:55:02,190.6464
6/16/14,6:55:03,211.1811
6/16/14,6:55:05,221.9429
6/16/14,6:55:07,88.5497
6/16/14,6:55:08,33.6037
6/16/14,6:55:09,61.2745
6/16/14,6:55:10,138.4856
6/16/14,6:55:11,151.9667
6/16/14,6:55:13,83.1936
6/16/14,6:55:14,163.8491
6/16/14,6:55:15,175.1547
6/16/14,6:55:18,200.0568
6/16/14,6:55:20,155.6748
6/16/14,6:55:21,94.0377
6/16/14,6:55:22,86.3578
6/16/14,6:55:23,142.4574
6/16/14,6:55:24,174.512
6/16/14,6:55:25,213.8839
6/16/14,6:55:26,204.3087
6/16/14,6:55:27,197.1232
6/16/14,6:55:28,120.7197
6/16/14,6:55:29,45.7004
6/16/14,6:55:30,13.1844
6/16/14,6:55:33,93.0159
6/16/14,6:55:36,98.6687
6/16/14,6:55:38,124.4442
6/16/14,6:55:39,103.0196
6/16/14,6:55:42,81.2159
6/16/14,6:55:43,146.6764
6/16/14,6:55:44,173.4243
6/16/14,6:55:45,164.7061
6/16/14,6:55:46,130.2619
6/16/14,6:55:48,112.3805
6/16/14,6:55:49,183.362
6/16/14,6:55:51,174.5614
6/16/14,6:55:52,199.4964
6/16/14,6:55:54,220.1135
6/16/14,6:55:55,206.6984
6/16/14,6:55:56,221.0529
6/16/14,6:55:57,202.1003
6/16/14,6:55:59,192.0802
6/16/14,6:56:01,152.2304
6/16/14,6:56:02,161.5254
6/16/14,6:56:03,197.2551
6/16/14,6:56:04,188.3226
6/16/14,6:56:05,173.4408
6/16/14,6:56:06,126.0758
6/16/14,6:56:07,181.2855
6/16/14,6:56:08,199.3316
6/16/14,6:56:09,184.2849
6/16/14,6:56:10,178.9453
6/16/14,6:56:11,113.5671
6/16/14,6:56:12,76.453
6/16/14,6:56:13,159.7949
6/16/14,6:56:14,186.1802
6/16/14,6:56:15,192.7559
6/16/14,6:56:19,200.5017
6/16/14,6:56:21,183.84
6/16/14,6:56:23,197.2221
6/16/14,6:56:24,205.4294
6/16/14,6:56:27,108.2934
6/16/14,6:56:28,117.061
6/16/14,6:56:29,160.4377
6/16/14,6:56:30,179.3902
6/16/14,6:56:34,188.5204
6/16/14,6:56:36,198.5076
6/16/14,6:56:38,204.968
6/16/14,6:56:43,198.178
6/16/14,6:56:44,185.488
6/16/14,6:56:47,198.7218
6/16/14,6:56:48,205.4129
6/16/14,6:56:52,199.5129
6/16/14,6:56:53,205.6107
6/16/14,6:56:55,214.3948
6/16/14,6:56:58,223.7228
6/16/14,6:56:59,213.0269
6/16/14,6:57:00,205.7261
6/16/14,6:57:01,215.1035
6/16/14,6:57:04,72.0857
6/16/14,6:57:06,148.5058
6/16/14,6:57:08,128.482
6/16/14,6:57:09,89.8846
6/16/14,6:57:10,144.2044
6/16/14,6:57:11,135.5356
6/16/14,6:57:12,51.4521
6/16/14,6:57:13,84.8416
6/16/14,6:57:14,100.2014
6/16/14,6:57:15,149.9231
6/16/14,6:57:16,191.7836
6/16/14,6:57:18,154.8013
6/16/14,6:57:19,136.2278
6/16/14,6:57:20,87.429
6/16/14,6:57:21,120.7856
6/16/14,6:57:22,96.5428
6/16/14,6:57:23,106.3816
6/16/14,6:57:24,161.9374
6/16/14,6:57:25,152.8237
6/16/14,6:57:26,120.3076
6/16/14,6:57:27,151.7195
6/16/14,6:57:28,142.0289
6/16/14,6:57:29,135.4532
6/16/14,6:57:30,83.3089
6/16/14,6:57:32,135.8817
6/16/14,6:57:33,172.6991
6/16/14,6:57:34,158.7731
6/16/14,6:57:35,142.5233
6/16/14,6:57:37,111.7872
6/16/14,6:57:41,106.4475
6/16/14,6:57:43,112.7101
6/16/14,6:57:45,27.3906
6/16/14,6:57:46,21.8202
6/16/14,6:57:47,16.7771
6/16/14,6:57:50,11.6847
6/16/14,6:57:54,6.5922
6/16/14,6:57:58,34.7903
6/16/14,6:57:59,46.9365
6/16/14,6:58:02,58.8024
6/16/14,6:58:05,53.1826
6/16/14,6:58:30,44.4479
6/16/14,6:58:32,36.801
6/16/14,6:58:34,28.2805
6/16/14,6:58:35,23.2375
6/16/14,6:58:36,17.0244
6/16/14,6:58:37,4.5157
6/16/14,7:29:41,11.1079
6/16/14,7:29:43,24.0615
6/16/14,7:29:47,30.5713
6/16/14,7:29:50,23.2045
6/16/14,7:29:52,14.7171
6/16/14,7:29:54,7.3173
6/16/14,7:29:56,0
6/16/14,9:59:24,6.8229
6/16/14,9:59:25,0
6/16/14,10:08:53,0
6/16/14,14:36:36,0
6/16/14,14:44:56,6.2131
6/16/14,14:44:57,56.5775
6/16/14,14:44:58,76.2553
6/16/14,14:44:59,85.4184
6/16/14,14:45:05,75.3159
6/16/14,14:45:07,66.1362
6/16/14,14:45:09,58.0608
6/16/14,14:45:10,51.3203
6/16/14,14:45:14,45.5521
6/16/14,14:45:17,39.5367
6/16/14,14:45:23,34.3289
6/16/14,14:45:32,28.8738
6/16/14,14:45:55,43.6733
6/16/14,14:45:56,35.532
6/16/14,14:45:57,30.2582
6/16/14,14:46:03,13.8107
6/16/14,14:46:06,4.7793
6/16/14,15:07:30,11.388
6/16/14,15:07:32,126.9658
6/16/14,15:07:33,235.358
6/16/14,15:07:34,244.7519
6/16/14,15:07:35,250.3058
6/16/14,15:08:16,255.5796
6/16/14,15:09:30,260.9193
